"time";"assessment_time";"outcome_time";"comment";"AUC";"classifier";"nObs";"discretizeLabs";"parameters";"typeFeatureSelection";"numFeaturesIn";"featuresIn";"numFeaturesSelected";"featuresSelected";"numFeaturesFinal";"featuresFinal"
"31.07.2015 12:05";"0";12;"more ccis/comorbs (1st or 2nd months)";0.840159041;"Generalized Linear Model";759;"False";"none";"rfe";46;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;pain_chest;pain_leg;pain_elsewhere;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease";45;"ethnic;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;pain_chest;pain_leg;pain_elsewhere;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease";"21";"(Intercept);ethnicUnknown;ethnicWhite;cardiovascular1;hypertension1;dementia1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;epogen_usage1;pain_leg1;pain_elsewhere1;resulting_autonomylimited;`resulting_autonomyspecial care`;age_10;liver_disease1"
"31.07.2015 12:20";"0";12;"more ccis/comorbs (1st or 2nd months)";0.827333445;"Random Forest";759;"False";"mtry3";"rfe";44;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;pain";30;"ethnic;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;dementia;ulcer;cancer;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_flow_poor;all_cramps;bp_problem;arterial_press_increased;multiple_needle_sticks;resulting_autonomy;age_10;liver_disease;pain";"all previous";"all previous"
"31.07.2015 12:22";"0";12;"more ccis/comorbs (1st or 2nd months)";0.843559525;"Generalized Linear Model";759;"False";"none";"rfe";44;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;pain";30;"ethnic;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;dementia;ulcer;cancer;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_flow_poor;all_cramps;bp_problem;arterial_press_increased;multiple_needle_sticks;resulting_autonomy;age_10;liver_disease;pain";"20";"(Intercept);ethnicUnknown;ethnicWhite;cardiovascular1;hypertension1;dementia1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;epogen_usage1;resulting_autonomylimited;`resulting_autonomyspecial care`;age_10;liver_disease1;pain1"
"31.07.2015 12:31";"0";12;"exclude cci";0.829306448;"Random Forest";759;"False";"mtry3";"rfe";43;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;pain";30;"ethnic;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;dementia;ulcer;cancer;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;multiple_needle_sticks;infiltration_needle;resulting_autonomy;age_10;liver_disease;pain";"all previous";"all previous"
"31.07.2015 12:51";"0";12;"exclude cci";0.829306448;"Random Forest";759;"False";"mtry3";"rfe";43;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;pain";30;"ethnic;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;dementia;ulcer;cancer;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;multiple_needle_sticks;infiltration_needle;resulting_autonomy;age_10;liver_disease;pain";"all previous";"all previous"
"31.07.2015 13:02";"0";12;"include access_type";0.819253506;"Random Forest";737;"False";"mtry3";"rfe";44;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";44;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";"all previous";"all previous"
"31.07.2015 13:14";"0";12;"include access_type";0.795241836;"Naive Bayes";737;"False";"LaPlace-correction= 0 , useKernel= TRUE";"rfe";44;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";44;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";"all previous";"all previous"
"31.07.2015 13:35";"0";12;"exclude phosphorus";0.822784986;"Random Forest";737;"False";"mtry3";"rfe";43;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;arterial_press_increased;multiple_needle_sticks;venous_press_increased;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";35;"ethnic;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;dementia;arthropathies;ulcer;cancer;benign_or_uncertain_tumor;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";"all previous";"all previous"
"31.07.2015 14:16";"0";12;"combine venous/art pressurce increased";0.823543395;"Random Forest";737;"False";"mtry3";"rfe";42;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain;art_ven_pressure_increased";35;"ethnic;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;dementia;arthropathies;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;multiple_needle_sticks;infiltration_needle;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";"all previous";"all previous"
"31.07.2015 14:22";"0";12;"combine venous/art pressurce increased";0.83808071;"Generalized Linear Model";737;"False";"none";"rfe";42;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain;art_ven_pressure_increased";35;"ethnic;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;dementia;arthropathies;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;multiple_needle_sticks;infiltration_needle;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";"19";"(Intercept);ethnicUnknown;ethnicWhite;cardiovascular1;hypertension1;dementia1;ulcer1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;albumin;potassium;creatinine;epogen_usage1;access_flow_poor1;resulting_autonomylimited;`resulting_autonomyspecial care`;age_10;liver_disease1;pain1"
"31.07.2015 14:37";"0";12;"features with markov blanket";0.83808071;"Generalized Linear Model";737;"False";"none";"rfe";42;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain;art_ven_pressure_increased";35;"ethnic;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;dementia;arthropathies;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;multiple_needle_sticks;infiltration_needle;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";"19";"(Intercept);ethnicUnknown;ethnicWhite;cardiovascular1;hypertension1;dementia1;ulcer1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;albumin;potassium;creatinine;epogen_usage1;access_flow_poor1;resulting_autonomylimited;`resulting_autonomyspecial care`;age_10;liver_disease1;pain1"
"31.07.2015 14:39";"0";12;"markov blanket for feature selection";0.78886496;"Naive Bayes";737;"False";"LaPlace-correction= 0 , useKernel= FALSE";"rfe";42;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain;art_ven_pressure_increased";35;"ethnic;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;dementia;arthropathies;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;multiple_needle_sticks;infiltration_needle;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";"all previous";"thnic+hypertension+pth+albumin+ferritin+age_10+potassium+creatinine"
"31.07.2015 14:42";"0";12;" ";0.803734628;"Support Vector Machines with Linear Kernel";737;"False";"LaPlace-correction= 0 , useKernel= FALSE";"rfe";42;"ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain;art_ven_pressure_increased";35;"ethnic;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;dementia;arthropathies;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;multiple_needle_sticks;infiltration_needle;headache;resulting_autonomy;age_10;liver_disease;access_type;pain";"all previous";"all previous"
"02.08.2015 13:13";"0";12;"markov blanket for feature selection";0.79069795;"Generalized Linear Model";737;"False";"none";"rfe";42;"sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain;art_ven_pressure_increased";42;"sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;age_10;liver_disease;access_type;pain;art_ven_pressure_increased";"15";"(Intercept);diabetes_with_compl1;cardiovascular1;hypertension1;ulcer1;albumin;potassium;creatinine;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;age_10;liver_disease1;`access_typefistula/graft_ready`;pain1"
